ID,Comment,Likes,Dislikes,Article,Region,Keyword
1405,"Mandar os outros estudarem é fácil. Participar de um debate mais inteligente e sem levar pro lado pessoal é para poucos. Infelizmente, o Brasil ainda está muito atrás nesse aspecto.",13.0,3.0,Toffoli concede liminar e autoriza Netflix a exibir Especial de Natal do Porta dos Fundos,Indefinido,Homosexual
42641,"""...porque tem criança aqui tbm.."". E o que uma criança faz em um bar? Não é proibido menores em estabelecimentos de consume de bebidas alcoólicas?",8.0,9.0,Universitários fazem 'beijaço' contra suposto ato de homofobia na frente de bar em Boa Vista,Roraima,Homofobia
69495,Alguém sabe o que é fascismo??,4.0,1.0,Alemães protestam em massa contra xenofobia e extrema direita: 'Unidos contra o racismo',Indefinido,Racismo
44518,"No Brasil, ao invés de fazer cumprir as leis, criam-se novas. Muitos travestis assaltam e matam pelo país afora. Alguns morrem vitimas do preconceito, mas muitos morrem em decorrência de brigas por pontos de prostituição, drogas, assaltos, etc. Nesse quesito, os defensores ficam calados.",27.0,3.0,"Conselho LGBT acredita que morte de transexual foi causada por 'transfobia': 'Violência sem tamanho', diz presidente",São Paulo,Transfobia
29278,"Se um ne gr o é morto é racismo. Se uma mulher é morta é misoginia. Se um v iad o é morto é homofobia. Se um homem branco heterossexual é morto é...é...é..não é NADA, apenas crime sem ódio.",4.0,0.0,Rio registra no 1º trimestre de 2018 mais denúncias de agressões contra LGBT do que em todo 2017,Rio de Janeiro,LGBT
14615,"as escrituras sagradas condenam abertamente o h0mocexualismo: deus creou o sexo para ser feito apenas entre um homem e uma mulher, e apenas se forem casados. (gênesis 1:27, 28; levítico 18:22; provérbios 5:18, 19). minhas c0ndolen.ças.",49.0,156.0,Polícia de Londres detém quinto suspeito de agressão a lésbicas,Indefinido,Homofóbico
56282,"Tá comendo tua mulher, sabia não?",8.0,0.0,Grupo de assessores do PT na Câmara leva prêmio de R$ 120 milhões da Mega-Sena,Indefinido,Cotas
59159,"fica tranquilo, o sol só vai expandir até engolir mercúrio, vênus (talvez também a terra) mas depois vai encolher numa anã branca bem apagada. Ele não tem massa suficiente para colapsar num buraco negro. Vamos morrer torrados, mas não engolidos... :-D",3.0,0.0,Pōwehi: pesquisadores do Havaí nomeiam buraco negro captado em imagem ,Indefinido,Negro
29802,"O "" Jisuis te ama"", desde que você o tema e o lamba diariamente, senão ele te manda par a o inferno, rssss!!! Esse é o deus tirano da Gibíblia --- devaneios do ser humano tolo.",3.0,2.0,Toffoli suspende decisão judicial que permitia apreensão de livros na Bienal do Rio,Indefinido,LGBT
50100,Homem virar mulher só pode ser normal na sua cabeça que certamente também quer passar a ser vandira,9.0,11.0,Justiça de SP condena escola a recontratar professora transexual demitida por discriminação,São Paulo,Transfobia
22740,"Esse estudante de nome Vinicius darrosquela, apresentado na reportagem, já tem 24 anos. É uma situação diferente, porque já tem maturidade pra fazer sua opção. Isso sim é legítimo. Com criancas e adolescentes é uma enorme covardia. ATENÇÃO governos e mídia!!!",4.0,2.0,Livros com temática LGBT comprados por Felipe Neto são distribuídos na Bienal,Rio de Janeiro,LGBT
67632,"Brasileiros que vão pra Portugal achando que vão ser ""chefe"", trabalhar em bancos, clínicas, escritórios, etc. estão caindo do cavalo. Só está mais ou menos que aceitou pegar no pesado.",29.0,4.0,Denúncias de racismo e xenofobia batem recorde em Portugal,Indefinido,Racismo
89937,não vai demorar muito e essas novatas vão dizer que sofreram abuso dos atoresPornô,10.0,1.0,Estrelas do pornô brasileiro comentam mortes trágicas de atrizes estrangeiras,Indefinido,Feminismo
90181,KKKKK eu já sabia kkkk,0.0,0.0,Rapaz é agredido por quatro homens ao defender prima de assédio em bloco de carnaval em Manaus,Amazonas,Assédio
47761,Esse presidente extrema direita pensa que é Deus. Vai morrer pela boca.,2.0,1.0,Bolsonaro diz que vai indicar ministro 'terrivelmente evangélico' para o STF,Indefinido,Transfobia
46318,Então amanha se os torcedores do Corinthians gritarem...ooooo vai pra cima delas timão d b1x4rada vai ser crime de racismo ? Ou se gritar OOOOOOOO B1X4 qd goleiro for cobrar tiro de meta ? Se chamar os B4mb1 de B4mb1 é crime agora ?,2.0,0.0,Maioria do STF vota por enquadrar homofobia como crime de racismo; julgamento é suspenso ,Indefinido,Transfobia
4533,Ele tem medo pq seus eleitores em sua maioria persegue os g a y. Agora vcs vão pra cadeia.,5.0,4.0,Bolsonaro diz que decisão do STF sobre homofobia foi 'completamente equivocada',Indefinido,Homosexual
80422,Exato,0.0,1.0,O cientista ganhador do Nobel que perdeu seus títulos por causa de ideias racistas,Indefinido,Racista
87846,"""Coletivo de professores"". Pensei que eram sindicato de professores, mudou para defender seus interesses",5.0,2.0,Justiça determina que apostilas sobre diversidade sexual que Doria mandou recolher sejam devolvidas às escolas de SP ,São Paulo,Feminismo
60979,"putz... que reportagem estúpida! Todo mundo que vai lá quer mais é apreciar o talento de todos que irão se apresentar, e não ficar contando quantos brancos, negros, asiáticos, mulheres, lgbt's, trans, europeus, africanos, et's, gnomos, pigmeus, etc... irão se apresentar.... Melhor procurar pautas mais interessantes.",20.0,0.0,"Rock in Rio 2019 da diversidade? Line-up tem mais artistas negros, mas 1985 é o mais feminino",Indefinido,Negro
8147,com certeza!!!!,1.0,0.0,Motorista suspeito de agredir ator em SP se apresenta à polícia e nega homofobia,São Paulo,Homofóbico
56014,"Será que alguém mais vai querer jogar na Mega-Sena?....Depois desssa a chamada da Caixa vai ser....""Vem pro PT você também......""",16.0,0.0,Grupo de assessores do PT na Câmara leva prêmio de R$ 120 milhões da Mega-Sena,Indefinido,Cotas
24803,"Você se baseia em um livro de 2000 anos? se não concorda, mude para a Galiléia!",0.0,2.0,Nova decisão do TJ-RJ manda recolher livros com temática LGBT para  o público jovem e infantil que não estejam lacrados na Bienal,Rio de Janeiro,LGBT
8459,"Selma Assis, vcs esquerdistas que adoram querer impor suas regras na vida dos outros. Ideologia de gênero nas escolas para os filhos alheios é um exemplo disso.",46.0,4.0,UFPR repudia cartazes homofóbicos e antifeministas espalhados pela universidade,Paraná,Homofóbico
83571,"Antonio Fernandes é virgem, feio, sem amigos e a vergonha da família.",2.0,0.0,Seu Jorge relata pedido de desculpas de jovem que fez ataques racistas durante transmissão no Instagram,Indefinido,Racista
21326,Globo fazendo globice.... só isso!,11.0,1.0,"Maioria diz que gênero e sexualidade devem entrar no currículo escolar, diz pesquisa encomendada pelo MEC",Indefinido,Homofóbico
42955,Concordo com o vereador !! Estamos no país da liberdade de expressão e tenho o direito de expressar a minha opinião ! É doença mesmo !!,59.0,10.0,Vereadores se defendem de acusações de homofobia e provocam bate-boca na Câmara de Maceió,Alagoas,Homofobia
96348,"Se a imprensa pode dizer o que pensa sem pesar as consequências, tem que aguentar as mesmas. A imprensa não pode denegrir pessoas, nem mesmo o presidente, e achar que é só isso e está tudo bem. Aonde está a responsabilidade editorial?",2.0,1.0,Senadores e deputados reagem à ofensa de Bolsonaro a repórter,Indefinido,Misoginia
63803,Não fala coisa com coisa...,9.0,2.0,"'Cada vez mais, o índio é um ser humano igual a nós', diz Bolsonaro em transmissão nas redes sociais",Indefinido,Racismo
21232,Com certeza,6.0,0.0,"Maioria diz que gênero e sexualidade devem entrar no currículo escolar, diz pesquisa encomendada pelo MEC",Indefinido,Homofóbico
70424,"Além disso, recentemente falou que fica todo molhadinho por alguns homens.",5.0,9.0,"Diplomação de eleitos em São Paulo tem confusão entre deputados, PM no palco e acusação de racismo",São Paulo,Racismo
23249,CON CERTEZA DEVE QUEIMAR A ROSCA TB FICOU COM RAIVINHA KKKKKKKKKKKKKK,0.0,0.0,Secretário de Cultura deixa cargo após governo suspender edital com séries sobre temas LGBT,Indefinido,LGBT
60125,"Em uma matéria que mostra a inteligência de tantas pessoas, o jornalista escreve ""todas as bilhões""... Bilhão é substantivo masculino, caro jornalista. OS BILHÕES!!",8.0,10.0,'Parece que Einstein acertou mais uma vez': análise de imagem inédita de buraco negro levou 2 anos,Indefinido,Negro
83825,"Mas então as pessoas estão associando que quem pratica arrastão são garotos negros? Sem querer passar pano pro tal youtuber, (nunca vi antes) mas ele não mencionou a cor do jogador, certo? as pessoas é que estão fazendo a correlação entre ser negro e ser assaltante.",38.0,7.0,Youtuber Júlio Cocielo apaga mais de 50 mil tuítes após críticas por comentário sobre Mbappé,Indefinido,Racista
73499,Quero entender...para ter 15minutos de fama...tudo é racismo....brincadeira,4.0,8.0,"Vitória Meirelles, filha de Ivo Meirelles, relata caso de racismo em loja da C&A: 'Grande constrangimento. Saí chorando' ",Indefinido,Racismo
42285,"Tudo que acontece com esses arrombados é homofobia, dá licença...",4.0,5.0,Estudante é agredido em parada de ônibus em Teresina e suspeita de homofobia,Piauí,Homofobia
45361,Ainda tem alguem que nao seja insano que apoia este sujeito ?,12.0,1.0,Bolsonaro diz que decisão do STF sobre homofobia foi 'completamente equivocada',Indefinido,Transfobia
59111,A Bíblia é mais atual do que o jornal de amanhã. Diz Billy Graham.,4.0,4.0,Entenda como foi feita a primeira imagem de um buraco negro ,Indefinido,Negro
44538,"Mentira, todos que morrem eles falam isso .. tudo para reforçar a narrativa deles de empoderamento ... na verdade 90% dos casos de morte são crimes passionais",37.0,11.0,"Conselho LGBT acredita que morte de transexual foi causada por 'transfobia': 'Violência sem tamanho', diz presidente",São Paulo,Transfobia
45148,"Q se dane esses cristãos, Glória a Júpiter! Reabram os coliseus e soltem os leões nesses hipócritas muahahahah",25.0,20.0,Bolsonaro diz que decisão do STF sobre homofobia foi 'completamente equivocada',Indefinido,Transfobia
79854,"Quanta frescura por causa de um comercial bobo! Alguém realmente acha que a empresa iria querer mostrar algum tipo de racismo? É uma empresa, vende pra qualquer um que pague, de qualquer cor. Se colocassem a negar por último, os vitimitas iam dizer que que foi colocada no final do comercial, que era racismo, discriminação. Colocam primeiro e também é racismo e discriminação. Quem quer fazer mimimi, faz de qualquer maneira. Ah, se não tivesse a negra, também era racismo.",35.0,11.0,"'Não sou vítima', diz modelo que fez campanha da Dove acusada de ser racista",Indefinido,Racista
67836,Vão trabalhar desocupadas,62.0,18.0,"Dia Internacional da Mulher: Mulheres Sem Terra marcham em protesto,  em Brasília",Distrito Federal,Racismo
42785,oque vc está fazendo de útil nesse momento Nilson?,1.0,1.0,Amigos de casal vítima de homofobia realizam protesto em Curitiba,Paraná,Homofobia
14851,excelente frase! tava faltando alguém dizer isso publicamente.,9.0,1.0,"Perfil de suspeito de ataque ao Porta dos Fundos tem zouk, agressão a secretário e 12 passagens na polícia",Rio de Janeiro,Homofóbico
34146,"Impressão minha os homofóbicos de plantão sumiram? Kkkk boa Brasil, uma país democrático deve ter leis de proteção a todos, e um país laico não deve legislar com base em crenças religiosas. Valeu STF!",8.0,5.0,Dodge comemora decisão do STF que permitiu criminalizar a homofobia,Indefinido,Homofobia
8539,É o pessoal 'gente de bem' do Bostabala!!! DEUS NOS LIVRE DESSE CASTIGO!!!,11.0,28.0,UFPR repudia cartazes homofóbicos e antifeministas espalhados pela universidade,Paraná,Homofóbico
63943,"Posso ir la a hora que eu quiser amigo... sou cidadao americano, conheco la e conheco aqui e posso te dizer uma coisa irmao nao tenha nada la que nao possa ser conseguido aqui com mais trabalho e menos corrupcao... e sem interferencia vermelha...",12.0,7.0,"Acusado de racismo, Trump defende seus comentários contra Baltimore e deputado negro",Indefinido,Racismo
58672,Quantos metros tem esse redemoinho.,3.0,1.0,"O que é um buraco negro, e por que há luz na primeira foto de um deles?",Indefinido,Negro
43565,"Zoião, uma campanha educativa a sua especie e você aí de gozação?",2.0,1.0,"Em ação contra homofobia, Coca-Cola estampa 'É Fanta, e daí?' em latas",Indefinido,Homofobia
51810,Acredito que todos devemos viver como queremos devemos respeitar toda e qualquer opção sexual esta diversidade que sempre existiu levantem suas bandeiras lutem por seus direitos mas respeitem a igreja respeitem JESUS .,10.0,0.0,Teatro fica lotado durante peça com Jesus transgênero em Porto Alegre,Rio Grande do Sul,Transfobia
44588,meu comentário foi bloqueado !!!!!!!,5.0,3.0,"Conselho LGBT acredita que morte de transexual foi causada por 'transfobia': 'Violência sem tamanho', diz presidente",São Paulo,Transfobia
47116,"Engraçado que nunca vi nenhuma mulher trans (não sei se é assim que fala) querendo entrar em banheiro masculino, mais os homens trans sempre querem entrar no banheiro feminino, deveriam criar mesmo um banheiro so pra eles, assim acabaria com essa briga. Acho que seria constrangedor sua esposa ou filha no banheiro e entrar uma pessoa do sexo masculino, que se veste como mulher e se acha mulher, desculpa mais não é correto",48.0,10.0,Transexuais são impedidas de usar banheiro feminino em shopping de Contagem,Minas Gerais,Transfobia
84406,O pior que não tem os inocentes vão eleger ele de novo,2.0,0.0,Deputado tira folga na Europa e cancela reunião da CPI do Feminicídio na Câmara Legislativa,Distrito Federal,Feminicídio
69876,"Esse Sérgio Nascimento de Camargo é um asqueroso, nojento e desgraçado.",3.0,2.0,"Manifestantes invadem prédio da Fundação Palmares, em Brasília, em protesto contra novo presidente",Distrito Federal,Racismo
32430,"Ainnnn hj não pode mais falar disso, não pode mais falar daquilo, tem que incluir isso, tem que excluir aquilo!! É tudo aquilo naquilo e parem de tanta frescura!!!",93.0,7.0,'Friends' é politicamente incorreto? Questões sobre sexismo e homofobia continuam...,Indefinido,Homofobia
62380,"porque o racismo é uma via de mao única. VAI FAZER O INVERSO, Só de brancas pra tu ver.",10.0,8.0,Modelos negras são comparadas a escravas em rede social durante desfile no DF,Distrito Federal,Negritude
87717,Q comentário mais idi...ota,9.0,12.0,Justiça determina que apostilas sobre diversidade sexual que Doria mandou recolher sejam devolvidas às escolas de SP ,São Paulo,Feminismo
40553,Pela cara queimava não só a rosca como também uma ponta!,18.0,26.0,Homem é assassinado em Nova Iguaçu e amigos falam em crime de homofobia,Rio de Janeiro,Homofobia
